,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
stop_sequence,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,
8720,2019-09-13,54000.0,54300.0,54660.0,55080.0,55620.0,56100.0,56460.0,56940.0,57360.0,On Time,Late,Late,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 15:00:00
8721,2019-09-13,56160.0,56460.0,56820.0,57240.0,57780.0,58260.0,58620.0,59100.0,59520.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 15:30:00
8722,2019-09-13,57720.0,58020.0,58380.0,58800.0,59340.0,59820.0,60180.0,60660.0,61080.0,Early,On Time,Early,Early,Early,Early,Early,On Time,Early,1900-01-01 16:00:00
8723,2019-09-13,59520.0,59820.0,60180.0,60600.0,61140.0,61620.0,61980.0,62460.0,62880.0,On Time,Late,On Time,On Time,Late,On Time,On Time,Late,On Time,1900-01-01 16:30:00
8724,2019-09-13,61380.0,61680.0,62040.0,62460.0,63000.0,63480.0,63840.0,64320.0,64740.0,Early,On Time,On Time,On Time,On Time,On Time,Late,Late,Early,1900-01-01 17:00:00
8725,2019-09-13,63180.0,63480.0,63840.0,64260.0,64800.0,65280.0,65640.0,66120.0,66540.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 17:30:00
8726,2019-09-13,64980.0,65280.0,65640.0,66060.0,66600.0,67080.0,67440.0,67740.0,68100.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 18:00:00
8727,2019-09-13,66780.0,67080.0,67440.0,67740.0,68160.0,68520.0,68820.0,69120.0,69480.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 18:30:00
8728,2019-09-13,68580.0,68880.0,69180.0,69480.0,69900.0,70260.0,70560.0,70860.0,71160.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 19:00:00
8729,2019-09-13,70380.0,70680.0,70980.0,71280.0,71580.0,71880.0,72120.0,72360.0,72600.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 19:30:00
8730,2019-09-13,72120.0,72360.0,72600.0,72900.0,73200.0,73500.0,73740.0,73980.0,74220.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 20:00:00
8731,2019-09-13,73800.0,74040.0,74280.0,74580.0,74880.0,75180.0,75420.0,75660.0,75900.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 20:30:00
8732,2019-09-13,75600.0,75840.0,76080.0,76380.0,76680.0,76980.0,77220.0,77460.0,77700.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 21:00:00
8733,2019-09-13,77580.0,77820.0,78060.0,78360.0,78660.0,78960.0,79200.0,79440.0,79680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 21:30:00
8734,2019-09-13,79680.0,79920.0,80160.0,80460.0,80760.0,81060.0,81300.0,81540.0,81780.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:00:00
8735,2019-09-13,81240.0,81480.0,81720.0,82020.0,82260.0,82440.0,82680.0,82920.0,83160.0,Early,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 22:30:00
8736,2019-09-13,82800.0,82980.0,83160.0,83460.0,83700.0,83880.0,84120.0,84360.0,84600.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 23:00:00
8737,2019-09-13,85200.0,85380.0,85560.0,85860.0,86100.0,86280.0,86520.0,86760.0,87000.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 23:30:00
8738,2019-09-13,86880.0,87060.0,87240.0,87540.0,87780.0,87960.0,88200.0,88440.0,88680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-02 00:00:00
8739,2019-09-13,88620.0,88800.0,88980.0,89280.0,89520.0,89700.0,89940.0,90180.0,90420.0,On Time,Late,Late,On Time,On Time,Late,Late,Late,On Time,1900-01-02 00:30:00
8740,2019-09-16,21720.0,21900.0,22080.0,22260.0,22500.0,22620.0,22860.0,23160.0,23400.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 06:00:00
8741,2019-09-16,23400.0,23580.0,23820.0,24120.0,24360.0,24600.0,24900.0,25260.0,25560.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-01 06:30:00
8742,2019-09-16,25320.0,25500.0,25740.0,26040.0,26280.0,26520.0,26820.0,27240.0,27540.0,On Time,Late,Late,On Time,Late,Late,On Time,On Time,On Time,1900-01-01 07:00:00
8743,2019-09-16,27600.0,27840.0,28200.0,28560.0,28920.0,29220.0,29520.0,29940.0,30240.0,On Time,On Time,Early,Early,Early,On Time,On Time,On Time,Early,1900-01-01 07:30:00
8744,2019-09-16,28920.0,29160.0,29520.0,29880.0,30240.0,30540.0,30840.0,31260.0,31560.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
8745,2019-09-16,30780.0,31020.0,31380.0,31740.0,32100.0,32400.0,32700.0,33120.0,33420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 08:30:00
8746,2019-09-16,32700.0,32940.0,33300.0,33660.0,34020.0,34320.0,34620.0,35040.0,35340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
8747,2019-09-16,34560.0,34800.0,35160.0,35520.0,35880.0,36180.0,36480.0,36900.0,37200.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 09:30:00
8748,2019-09-16,36540.0,36780.0,37140.0,37500.0,37860.0,38160.0,38460.0,38880.0,39180.0,On Time,Late,Late,On Time,Late,Late,Late,Late,On Time,1900-01-01 10:00:00
8749,2019-09-16,37800.0,38040.0,38400.0,38760.0,39120.0,39420.0,39720.0,40140.0,40440.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 10:30:00
8750,2019-09-16,39720.0,39960.0,40320.0,40680.0,41040.0,41400.0,41760.0,42240.0,42600.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
8751,2019-09-16,41580.0,41880.0,42180.0,42540.0,42900.0,43260.0,43620.0,44100.0,44460.0,Early,Early,On Time,On Time,On Time,Late,On Time,Late,On Time,1900-01-01 11:30:00
8752,2019-09-16,43500.0,43800.0,44100.0,44460.0,44820.0,45180.0,45540.0,46020.0,46380.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
8753,2019-09-16,45360.0,45660.0,45960.0,46320.0,46680.0,47040.0,47400.0,47880.0,48240.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 12:30:00
8754,2019-09-16,47340.0,47640.0,47940.0,48300.0,48660.0,49020.0,49380.0,49860.0,50220.0,Early,Early,On Time,Early,Early,Early,On Time,On Time,Early,1900-01-01 13:00:00
8755,2019-09-16,48600.0,48900.0,49200.0,49560.0,49920.0,50280.0,50640.0,51120.0,51540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 13:30:00
8756,2019-09-16,50580.0,50880.0,51180.0,51540.0,52020.0,52440.0,52800.0,53280.0,53700.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 14:00:00
8757,2019-09-16,52380.0,52680.0,52980.0,53400.0,53940.0,54420.0,54780.0,55260.0,55680.0,On Time,On Time,On Time,On Time,Early,Early,Early,On Time,Early,1900-01-01 14:30:00
8758,2019-09-16,54000.0,54300.0,54660.0,55080.0,55620.0,56100.0,56460.0,56940.0,57360.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 15:00:00
8759,2019-09-16,56160.0,56460.0,56820.0,57240.0,57780.0,58260.0,58620.0,59100.0,59520.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 15:30:00
8760,2019-09-16,57720.0,58020.0,58380.0,58800.0,59340.0,59820.0,60180.0,60660.0,61080.0,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,Early,1900-01-01 16:00:00
8761,2019-09-16,59520.0,59820.0,60180.0,60600.0,61140.0,61620.0,61980.0,62460.0,62880.0,On Time,On Time,Late,Late,On Time,On Time,On Time,Late,On Time,1900-01-01 16:30:00
8762,2019-09-16,61380.0,61680.0,62040.0,62460.0,63000.0,63480.0,63840.0,64320.0,64740.0,Early,Late,Late,Late,On Time,On Time,On Time,On Time,Early,1900-01-01 17:00:00
8763,2019-09-16,63180.0,63480.0,63840.0,64260.0,64800.0,65280.0,65640.0,66120.0,66540.0,On Time,On Time,On Time,On Time,Early,On Time,Early,Early,Early,1900-01-01 17:30:00
8764,2019-09-16,64980.0,65280.0,65640.0,66060.0,66600.0,67080.0,67440.0,67740.0,68100.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 18:00:00
8765,2019-09-16,66780.0,67080.0,67440.0,67740.0,68160.0,68520.0,68820.0,69120.0,69480.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 18:30:00
8766,2019-09-16,68580.0,68880.0,69180.0,69480.0,69900.0,70260.0,70560.0,70860.0,71160.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-01 19:00:00
8767,2019-09-16,70380.0,70680.0,70980.0,71280.0,71580.0,71880.0,72120.0,72360.0,72600.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 19:30:00
8768,2019-09-16,72660.0,72900.0,73140.0,73440.0,73740.0,74040.0,74280.0,74520.0,74760.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-01 20:00:00
8769,2019-09-16,73800.0,74040.0,74280.0,74580.0,74880.0,75180.0,75420.0,75660.0,75900.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 20:30:00
8770,2019-09-16,76260.0,76500.0,76740.0,77040.0,77340.0,77640.0,77880.0,78120.0,78360.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 21:00:00
8771,2019-09-16,77580.0,77820.0,78060.0,78360.0,78660.0,78960.0,79200.0,79440.0,79680.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 21:30:00
8772,2019-09-16,80460.0,80700.0,80940.0,81240.0,81540.0,81840.0,82080.0,82320.0,82560.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:00:00
8773,2019-09-16,82020.0,82200.0,82380.0,82680.0,82920.0,83100.0,83340.0,83580.0,83820.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:30:00
8774,2019-09-16,82800.0,82980.0,83160.0,83460.0,83700.0,83880.0,84120.0,84360.0,84600.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 23:00:00
8775,2019-09-16,85200.0,85380.0,85560.0,85860.0,86100.0,86280.0,86520.0,86760.0,87000.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 23:30:00
8776,2019-09-16,86880.0,87060.0,87240.0,87540.0,87780.0,87960.0,88200.0,88440.0,88680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-02 00:00:00
8777,2019-09-16,88620.0,88800.0,88980.0,89280.0,89520.0,89700.0,89940.0,90180.0,90420.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-02 00:30:00
8778,2019-09-17,21720.0,21900.0,22080.0,22260.0,22500.0,22620.0,22860.0,23160.0,23400.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 06:00:00
8779,2019-09-17,23400.0,23580.0,23820.0,24120.0,24360.0,24600.0,24900.0,25260.0,25560.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 06:30:00
8780,2019-09-17,25320.0,25500.0,25740.0,26040.0,26280.0,26520.0,26820.0,27240.0,27540.0,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,1900-01-01 07:00:00
8781,2019-09-17,27120.0,27360.0,27720.0,28080.0,28440.0,28740.0,29040.0,29460.0,29760.0,On Time,Late,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 07:30:00
8782,2019-09-17,28920.0,29160.0,29520.0,29880.0,30240.0,30540.0,30840.0,31260.0,31560.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 08:00:00
8783,2019-09-17,30780.0,31020.0,31380.0,31740.0,32100.0,32400.0,32700.0,33120.0,33420.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 08:30:00
8784,2019-09-17,32700.0,32940.0,33300.0,33660.0,34020.0,34320.0,34620.0,35040.0,35340.0,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 09:00:00
8785,2019-09-17,34560.0,34800.0,35160.0,35520.0,35880.0,36180.0,36480.0,36900.0,37200.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 09:30:00
8786,2019-09-17,36540.0,36780.0,37140.0,37500.0,37860.0,38160.0,38460.0,38880.0,39180.0,On Time,Late,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 10:00:00
8787,2019-09-17,37800.0,38040.0,38400.0,38760.0,39120.0,39420.0,39720.0,40140.0,40440.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:30:00
8788,2019-09-17,39720.0,39960.0,40320.0,40680.0,41040.0,41400.0,41760.0,42240.0,42600.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:00:00
8789,2019-09-17,41580.0,41880.0,42180.0,42540.0,42900.0,43260.0,43620.0,44100.0,44460.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Early,1900-01-01 11:30:00
8790,2019-09-17,43500.0,43800.0,44100.0,44460.0,44820.0,45180.0,45540.0,46020.0,46380.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,Early,1900-01-01 12:00:00
8791,2019-09-17,45360.0,45660.0,45960.0,46320.0,46680.0,47040.0,47400.0,47880.0,48240.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 12:30:00
8792,2019-09-17,47340.0,47640.0,47940.0,48300.0,48660.0,49020.0,49380.0,49860.0,50220.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
8793,2019-09-17,48600.0,48900.0,49200.0,49560.0,49920.0,50280.0,50640.0,51120.0,51540.0,On Time,Late,Late,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 13:30:00
8794,2019-09-17,50580.0,50880.0,51180.0,51540.0,52020.0,52440.0,52800.0,53280.0,53700.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-01 14:00:00
8795,2019-09-17,52920.0,53220.0,53580.0,54000.0,54540.0,55020.0,55380.0,55860.0,56280.0,On Time,Late,Late,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 14:30:00
8796,2019-09-17,54000.0,54300.0,54660.0,55080.0,55620.0,56100.0,56460.0,56940.0,57360.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 15:00:00
8797,2019-09-17,56160.0,56460.0,56820.0,57240.0,57780.0,58260.0,58620.0,59100.0,59520.0,On Time,On Time,On Time,Early,Early,Early,Early,On Time,Early,1900-01-01 15:30:00
8798,2019-09-17,57720.0,58020.0,58380.0,58800.0,59340.0,59820.0,60180.0,60660.0,61080.0,On Time,Late,Late,Late,Late,On Time,On Time,On Time,Early,1900-01-01 16:00:00
8799,2019-09-17,59520.0,59820.0,60180.0,60600.0,61140.0,61620.0,61980.0,62460.0,62880.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 16:30:00
8800,2019-09-17,61380.0,61680.0,62040.0,62460.0,63000.0,63480.0,63840.0,64320.0,64740.0,On Time,Late,Late,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 17:00:00
8801,2019-09-17,63600.0,63900.0,64260.0,64680.0,65220.0,65700.0,66060.0,66540.0,66960.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 17:30:00
8802,2019-09-17,64980.0,65280.0,65640.0,66060.0,66600.0,67080.0,67440.0,67740.0,68100.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 18:00:00
8803,2019-09-17,66780.0,67080.0,67440.0,67740.0,68160.0,68520.0,68820.0,69120.0,69480.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 18:30:00
8804,2019-09-17,68580.0,68880.0,69180.0,69480.0,69900.0,70260.0,70560.0,70860.0,71160.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 19:00:00
8805,2019-09-17,70380.0,70680.0,70980.0,71280.0,71580.0,71880.0,72120.0,72360.0,72600.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 19:30:00
8806,2019-09-17,72120.0,72360.0,72600.0,72900.0,73200.0,73500.0,73740.0,73980.0,74220.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 20:00:00
8807,2019-09-17,74400.0,74640.0,74880.0,75180.0,75480.0,75780.0,76020.0,76260.0,76500.0,On Time,Late,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 20:30:00
8808,2019-09-17,75600.0,75840.0,76080.0,76380.0,76680.0,76980.0,77220.0,77460.0,77700.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 21:00:00
8809,2019-09-17,77580.0,77820.0,78060.0,78360.0,78660.0,78960.0,79200.0,79440.0,79680.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 21:30:00
8810,2019-09-17,79680.0,79920.0,80160.0,80460.0,80760.0,81060.0,81300.0,81540.0,81780.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:00:00
8811,2019-09-17,82020.0,82200.0,82380.0,82680.0,82920.0,83100.0,83340.0,83580.0,83820.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 22:30:00
8812,2019-09-17,82800.0,82980.0,83160.0,83460.0,83700.0,83880.0,84120.0,84360.0,84600.0,On Time,On Time,Late,On Time,Late,Late,Late,Late,Late,1900-01-01 23:00:00
8813,2019-09-17,85200.0,85380.0,85560.0,85860.0,86100.0,86280.0,86520.0,86760.0,87000.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 23:30:00
8814,2019-09-17,86880.0,87060.0,87240.0,87540.0,87780.0,87960.0,88200.0,88440.0,88680.0,On Time,On Time,On Time,Early,Early,On Time,Early,Early,Early,1900-01-02 00:00:00
8815,2019-09-17,88620.0,88800.0,88980.0,89280.0,89520.0,89700.0,89940.0,90180.0,90420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-02 00:30:00
8816,2019-09-18,21720.0,21900.0,22080.0,22260.0,22500.0,22620.0,22860.0,23160.0,23400.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 06:00:00
8817,2019-09-18,23400.0,23580.0,23820.0,24120.0,24360.0,24600.0,24900.0,25260.0,25560.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 06:30:00
8818,2019-09-18,25320.0,25500.0,25740.0,26040.0,26280.0,26520.0,26820.0,27240.0,27540.0,On Time,Late,Late,On Time,Late,Late,Late,Late,On Time,1900-01-01 07:00:00
8819,2019-09-18,27120.0,27360.0,27720.0,28080.0,28440.0,28740.0,29040.0,29460.0,29760.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 07:30:00
8820,2019-09-18,28920.0,29160.0,29520.0,29880.0,30240.0,30540.0,30840.0,31260.0,31560.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 08:00:00
8821,2019-09-18,30780.0,31020.0,31380.0,31740.0,32100.0,32400.0,32700.0,33120.0,33420.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 08:30:00
8822,2019-09-18,32700.0,32940.0,33300.0,33660.0,34020.0,34320.0,34620.0,35040.0,35340.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
8823,2019-09-18,34560.0,34800.0,35160.0,35520.0,35880.0,36180.0,36480.0,36900.0,37200.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 09:30:00
8824,2019-09-18,36540.0,36780.0,37140.0,37500.0,37860.0,38160.0,38460.0,38880.0,39180.0,On Time,Late,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 10:00:00
8825,2019-09-18,37800.0,38040.0,38400.0,38760.0,39120.0,39420.0,39720.0,40140.0,40440.0,On Time,Late,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 10:30:00
8826,2019-09-18,39720.0,39960.0,40320.0,40680.0,41040.0,41400.0,41760.0,42240.0,42600.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:00:00
8827,2019-09-18,41580.0,41880.0,42180.0,42540.0,42900.0,43260.0,43620.0,44100.0,44460.0,Early,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 11:30:00
8828,2019-09-18,43500.0,43800.0,44100.0,44460.0,44820.0,45180.0,45540.0,46020.0,46380.0,On Time,Late,On Time,Late,Late,Late,On Time,On Time,Early,1900-01-01 12:00:00
8829,2019-09-18,45360.0,45660.0,45960.0,46320.0,46680.0,47040.0,47400.0,47880.0,48240.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 12:30:00
8830,2019-09-18,47340.0,47640.0,47940.0,48300.0,48660.0,49020.0,49380.0,49860.0,50220.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
8831,2019-09-18,48600.0,48900.0,49200.0,49560.0,49920.0,50280.0,50640.0,51120.0,51540.0,On Time,On Time,Early,Early,On Time,On Time,On Time,Early,Early,1900-01-01 13:30:00
8832,2019-09-18,50580.0,50880.0,51180.0,51540.0,52020.0,52440.0,52800.0,53280.0,53700.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,On Time,1900-01-01 14:00:00
8833,2019-09-18,52380.0,52680.0,52980.0,53400.0,53940.0,54420.0,54780.0,55260.0,55680.0,On Time,On Time,On Time,Early,On Time,On Time,On Time,Late,Early,1900-01-01 14:30:00
8834,2019-09-18,54000.0,54300.0,54660.0,55080.0,55620.0,56100.0,56460.0,56940.0,57360.0,On Time,On Time,Late,On Time,Late,On Time,On Time,Late,On Time,1900-01-01 15:00:00
8835,2019-09-18,56160.0,56460.0,56820.0,57240.0,57780.0,58260.0,58620.0,59100.0,59520.0,On Time,Late,On Time,On Time,Late,Late,Late,Late,On Time,1900-01-01 15:30:00
8836,2019-09-18,57720.0,58020.0,58380.0,58800.0,59340.0,59820.0,60180.0,60660.0,61080.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 16:00:00
8837,2019-09-18,59520.0,59820.0,60180.0,60600.0,61140.0,61620.0,61980.0,62460.0,62880.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Late,1900-01-01 16:30:00
8838,2019-09-18,61380.0,61680.0,62040.0,62460.0,63000.0,63480.0,63840.0,64320.0,64740.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 17:00:00
8839,2019-09-18,63180.0,63480.0,63840.0,64260.0,64800.0,65280.0,65640.0,66120.0,66540.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:30:00
8840,2019-09-18,64980.0,65280.0,65640.0,66060.0,66600.0,67080.0,67440.0,67740.0,68100.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 18:00:00
8841,2019-09-18,66780.0,67080.0,67440.0,67740.0,68160.0,68520.0,68820.0,69120.0,69480.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 18:30:00
8842,2019-09-18,68580.0,68880.0,69180.0,69480.0,69900.0,70260.0,70560.0,70860.0,71160.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 19:00:00
8843,2019-09-18,70380.0,70680.0,70980.0,71280.0,71580.0,71880.0,72120.0,72360.0,72600.0,On Time,On Time,On Time,On Time,Late,On Time,Late,Late,Late,1900-01-01 19:30:00
8844,2019-09-18,72120.0,72360.0,72600.0,72900.0,73200.0,73500.0,73740.0,73980.0,74220.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 20:00:00
8845,2019-09-18,73800.0,74040.0,74280.0,74580.0,74880.0,75180.0,75420.0,75660.0,75900.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 20:30:00
8846,2019-09-18,75600.0,75840.0,76080.0,76380.0,76680.0,76980.0,77220.0,77460.0,77700.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 21:00:00
8847,2019-09-18,77580.0,77820.0,78060.0,78360.0,78660.0,78960.0,79200.0,79440.0,79680.0,Early,On Time,On Time,On Time,On Time,Early,On Time,On Time,Early,1900-01-01 21:30:00
8848,2019-09-18,79680.0,79920.0,80160.0,80460.0,80760.0,81060.0,81300.0,81540.0,81780.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:00:00
8849,2019-09-18,81240.0,81480.0,81720.0,82020.0,82260.0,82440.0,82680.0,82920.0,83160.0,Early,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 22:30:00
8850,2019-09-18,83580.0,83760.0,83940.0,84240.0,84480.0,84660.0,84900.0,85140.0,85380.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:00:00
8851,2019-09-18,85200.0,85380.0,85560.0,85860.0,86100.0,86280.0,86520.0,86760.0,87000.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 23:30:00
8852,2019-09-18,86880.0,87060.0,87240.0,87540.0,87780.0,87960.0,88200.0,88440.0,88680.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-02 00:00:00
8853,2019-09-18,88620.0,88800.0,88980.0,89280.0,89520.0,89700.0,89940.0,90180.0,90420.0,Early,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-02 00:30:00
8854,2019-09-19,21720.0,21900.0,22080.0,22260.0,22500.0,22620.0,22860.0,23160.0,23400.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 06:00:00
8855,2019-09-19,23400.0,23580.0,23820.0,24120.0,24360.0,24600.0,24900.0,25260.0,25560.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 06:30:00
8856,2019-09-19,25320.0,25500.0,25740.0,26040.0,26280.0,26520.0,26820.0,27240.0,27540.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 07:00:00
8857,2019-09-19,27120.0,27360.0,27720.0,28080.0,28440.0,28740.0,29040.0,29460.0,29760.0,On Time,On Time,On Time,On Time,Early,On Time,On Time,Early,Early,1900-01-01 07:30:00
8858,2019-09-19,28920.0,29160.0,29520.0,29880.0,30240.0,30540.0,30840.0,31260.0,31560.0,On Time,Late,Late,Late,On Time,On Time,On Time,On Time,Early,1900-01-01 08:00:00
